postid,type,questionid,tags,source,content,ce1,ce2,t1,t2
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",codeblock,https://stackoverflow.com/questions/42701891,"c2=np.sum(a,axis=0).dot(b)","c1=np.sum(a.dot(b), axis=0)",0.432,27.7
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",codeblock,https://stackoverflow.com/questions/42701891,"c4=np.einsum('j,jk->k', np.einsum('ij->j', a), b)","c2=np.sum(a,axis=0).dot(b)",0.353,0.432
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",codeblock,https://stackoverflow.com/questions/42701891,"c4=np.einsum('j,jk->k', np.einsum('ij->j', a), b)","c3=np.einsum('ij,jk->k',a,b)",0.353,170
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",codeblock,https://stackoverflow.com/questions/42701891,"np.einsum('ij->j', a) @b","c1=np.sum(a.dot(b), axis=0)",0.304,27.7
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",codeblock,https://stackoverflow.com/questions/42701891,"np.einsum('ij->j', a) @b","c2=np.sum(a,axis=0).dot(b)",0.304,0.432
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",codeblock,https://stackoverflow.com/questions/42701891,"np.einsum('ij->j', a) @b","c3=np.einsum('ij,jk->k',a,b)",0.304,170
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",sentence,einsum is actually faster than np.sum!,einsum,np.sum,,
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",codeblock,https://stackoverflow.com/questions/42701891,"np.einsum('ij->j', a) @b","c4=np.einsum('j,jk->k', np.einsum('ij->j', a), b)",0.304,0.353
42701891,answer,42690970,"python,numpy,matrix-multiplication,dot-product",codeblock,https://stackoverflow.com/questions/42701891,"np.einsum('ij->j', a) @b","c2=np.sum(a,axis=0).dot(b)",51.5,59.5
42717221,answer,42716658,"python,pandas",codeblock,https://stackoverflow.com/questions/42717221,"np.where(df['Val_x'].notnull(), df['Val_x'], df['Val_y'])","df['Val_y'].where(df['Val_y'].notnull(), df['Val_x'])",31,98.9
42717221,answer,42716658,"python,pandas",codeblock,https://stackoverflow.com/questions/42717221,"np.where(df['Val_x'].notnull(), df['Val_x'], df['Val_y'])",df['Val_x'].fillna(df['Val_y']),31,127
42717221,answer,42716658,"python,pandas",codeblock,https://stackoverflow.com/questions/42717221,"df['Val_y'].where(df['Val_y'].notnull(), df['Val_x'])",df['Val_x'].fillna(df['Val_y']),98.9,127
42732392,answer,42732175,"python,arrays,performance,numpy,indexing",codeblock,https://stackoverflow.com/questions/42732392,"X.take(idx2, axis=0).shape","X[idx2,:].shape",0.00366,0.00558
42740947,answer,42740524,"python,pandas,select",codeblock,https://stackoverflow.com/questions/42740947,df[df['ticker'].isin(sp500)],"pd.merge(df, s)",42.4,50.2
42766684,answer,42766654,"python,pandas,data-analysis",codeblock,https://stackoverflow.com/questions/42766684,(df.groupby('city')['difference'].transform(np.sum)),(df.groupby('city')['difference'].transform('sum')),561,570
42766684,answer,42766654,"python,pandas,data-analysis",codeblock,https://stackoverflow.com/questions/42766684,(df.groupby('city')['difference'].transform(sum)),(df.groupby('city')['difference'].transform('sum')),567,570
42766684,answer,42766654,"python,pandas,data-analysis",codeblock,https://stackoverflow.com/questions/42766684,(df.groupby('city')['difference'].transform(np.sum)),(df.groupby('city')['difference'].transform(sum)),561,567
42768755,answer,42767816,"python,performance,numpy,cython,scientific-computing",codeblock,https://stackoverflow.com/questions/42768755,numpy.array(example.my_uniform(10000)),numpy.random.uniform(size=10000),0.0854,0.13
42768755,answer,42767816,"python,performance,numpy,cython,scientific-computing",codeblock,https://stackoverflow.com/questions/42768755,numpy.random.normal(size=10000),numpy.array(example.my_gaussian(10000)),0.393,0.542
42768755,answer,42767816,"python,performance,numpy,cython,scientific-computing",codeblock,https://stackoverflow.com/questions/42768755,numpy.array(example.my_gaussian_fast(10000)),numpy.random.normal(size=10000),0.266,0.393
42768755,answer,42767816,"python,performance,numpy,cython,scientific-computing",codeblock,https://stackoverflow.com/questions/42768755,numpy.array(example.my_gaussian_fast(10000)),numpy.array(example.my_gaussian(10000)),0.266,0.542
42787017,answer,42786804,"python,pandas",codeblock,https://stackoverflow.com/questions/42787017,df['new1'] = df[cols].values.sum(axis=1),df['new2'] = df[cols].astype(str).sum(axis=1).astype(int).astype(str),6.5,68.6
42787017,answer,42786804,"python,pandas",codeblock,https://stackoverflow.com/questions/42787017,df['new1'] = df[cols].values.sum(axis=1),"df['new'] = df[cols].astype(str).apply(''.join, axis=1)",6.5,386
42787017,answer,42786804,"python,pandas",codeblock,https://stackoverflow.com/questions/42787017,df['concat'] = pd.Series(df[cols].fillna('').values.tolist()).str.join(''),df['new2'] = df[cols].astype(str).sum(axis=1).astype(int).astype(str),17.4,68.6
42787017,answer,42786804,"python,pandas",codeblock,https://stackoverflow.com/questions/42787017,df['new1'] = df[cols].values.sum(axis=1),df['concat'] = pd.Series(df[cols].fillna('').values.tolist()).str.join(''),6.5,17.4
42787017,answer,42786804,"python,pandas",codeblock,https://stackoverflow.com/questions/42787017,df['concat'] = pd.Series(df[cols].fillna('').values.tolist()).str.join(''),"df['new'] = df[cols].astype(str).apply(''.join, axis=1)",17.4,386
42787017,answer,42786804,"python,pandas",codeblock,https://stackoverflow.com/questions/42787017,df['new2'] = df[cols].astype(str).sum(axis=1).astype(int).astype(str),"df['new'] = df[cols].astype(str).apply(''.join, axis=1)",68.6,386
42787766,answer,42786781,"python,performance,numpy,vectorization",codeblock,https://stackoverflow.com/questions/42787766,"np.cross(a, np.array(np.meshgrid(x,y,z)).transpose(2,1,3,0)).reshape(-1,3).T","[np.cross(a, r) for r in product(x, y, z)]",16,7340
42849006,answer,42847989,"python,algorithm,performance,pandas,join",codeblock,https://stackoverflow.com/questions/42849006,"pd.DataFrame(np.random.randn(100, 100)).sum()","pd.DataFrame(np.random.randn(100, 100)).apply(lambda row: sum(row), axis=1)",1.2,7.63
42862472,answer,28663856,"python,numpy,multidimensional-array,count",codeblock,https://stackoverflow.com/questions/42862472,"np.bincount(choices, minlength=np.size(choices))","[ np.sum(choices == k) for k in range(min(choices), max(choices)+1) ]",0.0163,2.67
42871122,answer,42870125,"python,numpy",codeblock,https://stackoverflow.com/questions/42871122,"np.tensordot(randos,lookup_arr,axes=((-2,-1),(0,1)))","np.tensordot(np.array(randos).reshape(-1,4),lookup, axes=((-1),(0)))",0.0333,0.037
42912402,answer,42909716,"python,numpy,matrix,multidimensional-array,numpy-ndarray",codeblock,https://stackoverflow.com/questions/42912402,"np.column_stack([a, b])","np.vstack((a, b)).T",0.0095,0.0147
42912402,answer,42909716,"python,numpy,matrix,multidimensional-array,numpy-ndarray",codeblock,https://stackoverflow.com/questions/42912402,"np.array([a, b]).T","np.concatenate((a[:,None], b[:,None]), axis=1)",0.00444,0.0056
42912402,answer,42909716,"python,numpy,matrix,multidimensional-array,numpy-ndarray",codeblock,https://stackoverflow.com/questions/42912402,"np.concatenate((a[:,None], b[:,None]), axis=1)","np.column_stack([a, b])",0.0056,0.0095
42912402,answer,42909716,"python,numpy,matrix,multidimensional-array,numpy-ndarray",codeblock,https://stackoverflow.com/questions/42912402,"np.array([a, b]).T","np.vstack((a, b)).T",0.00444,0.0147
42912402,answer,42909716,"python,numpy,matrix,multidimensional-array,numpy-ndarray",codeblock,https://stackoverflow.com/questions/42912402,"np.array([a, b]).T","np.column_stack([a, b])",0.00444,0.0095
42912402,answer,42909716,"python,numpy,matrix,multidimensional-array,numpy-ndarray",codeblock,https://stackoverflow.com/questions/42912402,"np.concatenate((a[:,None], b[:,None]), axis=1)","np.vstack((a, b)).T",0.0056,0.0147
42916378,answer,42916330,"python,arrays,performance,numpy,multidimensional-array",sentence,you can also use np.where but it's slower than np.count_nonzero(),np.count_nonzero(),np.where,,
42961967,answer,42961930,"python,arrays,performance,numpy",codeblock,https://stackoverflow.com/questions/42961967,"np.logical_or( a!=0, b!=0)","~np.logical_and( a==0, b==0)",0.0628,0.0684
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.hstack((x, y, z))","np.reshape((x,y,z),(3,4)).T",0.016,0.0216
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.column_stack((x, y, z))","np.c_[x, y, z]",0.00918,0.0559
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.column_stack((x, y, z))","np.reshape((x,y,z),(3,4)).T",0.00918,0.0216
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.array([x.squeeze(), y.squeeze(), z.squeeze()]).T","np.c_[x, y, z]",0.00736,0.0559
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.column_stack((x, y, z))","np.hstack((x, y, z))",0.00918,0.016
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.array([x.squeeze(), y.squeeze(), z.squeeze()]).T","np.reshape((x,y,z),(3,4)).T",0.00736,0.0216
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.array([x.squeeze(), y.squeeze(), z.squeeze()]).T","np.hstack((x, y, z))",0.00736,0.016
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.array([x.squeeze(), y.squeeze(), z.squeeze()]).T","np.column_stack((x, y, z))",0.00736,0.00918
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.reshape((x,y,z),(3,4)).T","np.c_[x, y, z]",0.0216,0.0559
42965216,answer,42963862,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/42965216,"np.hstack((x, y, z))","np.c_[x, y, z]",0.016,0.0559
42992709,answer,38078029,"python,list,pandas,unpack",codeblock,https://stackoverflow.com/questions/42992709,"pd.DataFrame({ ""l1"": np.repeat(df.l1.values, df.l2.str.len()), ""l2"": list(chain.from_iterable(df.l2))})","pd.DataFrame([(left, right) for outer in zip(l1, l2) for left, right in zip_longest(*outer, fillvalue=outer[0])])",1.41,2.57
42992709,answer,38078029,"python,list,pandas,unpack",codeblock,https://stackoverflow.com/questions/42992709,"(pd.DataFrame({ ""l1"": np.repeat(df.l1.values, df.l2.str.len()), ""l2"": list(chain.from_iterable(df.l2))}))","(pd.DataFrame([(left, right) for outer in zip(l1, l2) for left, right in zip_longest(*outer, fillvalue=outer[0])]))",84.6,242
43006022,answer,43005012,"python,pandas",codeblock,https://stackoverflow.com/questions/43006022,"dfMod[""weekIndex""] = dfMod[""day""].map(d)","dfMod[""weekIndex1""] = dfMod[""day""].apply(lambda x: d[x])",22.7,141
43009606,answer,43008527,"python,arrays,numpy,iteration,subtraction",codeblock,https://stackoverflow.com/questions/43009606,subs[mask],subs[idx],4.15,10.9
43012324,answer,43012242,"python,pandas,datetime,numpy",codeblock,https://stackoverflow.com/questions/43012324,"df.date.apply(lambda s: dt.strptime(s,f))",pd.to_datetime(df.date),0.369,0.771
43019369,answer,43019241,"python,pandas",codeblock,https://stackoverflow.com/questions/43019369,"df[""a""].str.split().str.len().sum()",df.a.str.extractall('(\S+)').count()[0],0.447,1.28
43057331,answer,43056079,"python-2.7,numpy,dictionary,matrix",codeblock,https://stackoverflow.com/questions/43057331,"any([np.array_equal(h, arr) for arr in g.values()])","np.any([np.array_equal(h, arr) for arr in g.values()])",0.0489,0.0691
43057331,answer,43056079,"python-2.7,numpy,dictionary,matrix",codeblock,https://stackoverflow.com/questions/43057331,"np.any((np.array_equal(h, arr) for arr in g.values()))","any((np.array_equal(h, arr) for arr in g.values()))",0.0185,0.0356
43057331,answer,43056079,"python-2.7,numpy,dictionary,matrix",codeblock,https://stackoverflow.com/questions/43057331,"any((np.array_equal(h, arr) for arr in g.values()))","any([np.array_equal(h, arr) for arr in g.values()])",0.0356,0.0489
43057331,answer,43056079,"python-2.7,numpy,dictionary,matrix",codeblock,https://stackoverflow.com/questions/43057331,"np.any((np.array_equal(h, arr) for arr in g.values()))","np.any([np.array_equal(h, arr) for arr in g.values()])",0.0185,0.0691
43057331,answer,43056079,"python-2.7,numpy,dictionary,matrix",codeblock,https://stackoverflow.com/questions/43057331,"np.any((np.array_equal(h, arr) for arr in g.values()))","any([np.array_equal(h, arr) for arr in g.values()])",0.0185,0.0489
43057331,answer,43056079,"python-2.7,numpy,dictionary,matrix",codeblock,https://stackoverflow.com/questions/43057331,"any((np.array_equal(h, arr) for arr in g.values()))","np.any([np.array_equal(h, arr) for arr in g.values()])",0.0356,0.0691
43069412,answer,43069340,"python,pandas",codeblock,https://stackoverflow.com/questions/43069412,"df['Type'] = np.where(df.Number.pow(2).lt(40), 'number1', 'number2')","df['Type2'] = df.apply(f, axis=1)",1.63,127
43069412,answer,43069340,"python,pandas",codeblock,https://stackoverflow.com/questions/43069412,"df['Type'] = np.where(df.Number.pow(2).lt(40), 'number1', 'number2')",df['Type1'] = 'number' + (1 + ((df.Number**2)>40).astype(int)).astype(str),1.63,13.5
43069412,answer,43069340,"python,pandas",codeblock,https://stackoverflow.com/questions/43069412,df['Type1'] = 'number' + (1 + ((df.Number**2)>40).astype(int)).astype(str),"df['Type2'] = df.apply(f, axis=1)",13.5,127
43075859,answer,43075747,"python,pandas,missing-data",codeblock,https://stackoverflow.com/questions/43075859,df.b.ffill(inplace = True),df['b'] = df.groupby('a')['b'].transform(lambda x: x.fillna(method='ffill')),0.311,2.34
43075859,answer,43075747,"python,pandas,missing-data",codeblock,https://stackoverflow.com/questions/43075859,df.b.ffill(inplace = True),df['b'] = df.groupby('a')['b'].fillna(method='ffill'),0.311,4.41
43075859,answer,43075747,"python,pandas,missing-data",codeblock,https://stackoverflow.com/questions/43075859,df['b'] = df.groupby('a')['b'].transform(lambda x: x.fillna(method='ffill')),df['b'] = df.groupby('a')['b'].fillna(method='ffill'),2.34,4.41
43079218,answer,43079057,"python,python-3.x,pandas",codeblock,https://stackoverflow.com/questions/43079218,df.set_index('Group').ne(0).groupby(level=0).sum().astype(int).reset_index(),"df.pivot_table(index='Group', aggfunc=np.count_nonzero)",6.24,19.2
43079218,answer,43079057,"python,python-3.x,pandas",codeblock,https://stackoverflow.com/questions/43079218,df.set_index('Group').ne(0).groupby(level=0).sum().astype(int).reset_index(),"df.pivot_table(index='Group', aggfunc=np.count_nonzero)",22.4,43
43099299,answer,43098926,"python,pandas,dataframe",codeblock,https://stackoverflow.com/questions/43099299,"df['event1'] = np.where(df.color == 'red', 1, np.nan)","df.loc[df.color == 'red', 'event'] = 1",23.6,25.4
43103280,answer,43103212,"python,pandas,datetime,indexing",codeblock,https://stackoverflow.com/questions/43103280,df.groupby(pd.TimeGrouper('1D')).mean(),"df.groupby(pd.Grouper(level=0, freq='1D')).mean()",6,6.48
43103280,answer,43103212,"python,pandas,datetime,indexing",codeblock,https://stackoverflow.com/questions/43103280,df.groupby(df.index.date).mean(),df.groupby(df.index.strftime('%Y%m%d')).mean(),1070,2600
43134244,answer,43134198,"python,list,pandas",codeblock,https://stackoverflow.com/questions/43134244,"pd.DataFrame(genre_list.values.tolist(), index=genre_list.index).replace({None:np.nan})",df1 = genre_list.apply(pd.Series),15.7,1960
43141231,answer,43141160,"python-3.x,pandas",codeblock,https://stackoverflow.com/questions/43141231,df['label'].map(ord),df['label'].apply(ord),1,1.02
43141231,answer,43141160,"python-3.x,pandas",codeblock,https://stackoverflow.com/questions/43141231,df['label'].map(ord),df['label'].apply(ord),0.123,0.146
43150816,answer,43150019,"python,pandas,parsing,nlp",codeblock,https://stackoverflow.com/questions/43150816,"df['text'].str.findall('\w{4,}').str.join(' ')","df.text.apply(lambda i: ' '.join(filter(lambda j: len(j) > 3, i.split())))",44.8,79.3
43150816,answer,43150019,"python,pandas,parsing,nlp",codeblock,https://stackoverflow.com/questions/43150816,"df.text.apply(lambda i: ' '.join(filter(lambda j: len(j) > 3, i.split())))","df['text'].str.split().map(lambda sl: "" "".join(s for s in sl if len(s) > 3))",79.3,87.2
43150816,answer,43150019,"python,pandas,parsing,nlp",codeblock,https://stackoverflow.com/questions/43150816,"df['text'].str.findall('\w{4,}').str.join(' ')","df['text'].str.split().map(lambda sl: "" "".join(s for s in sl if len(s) > 3))",44.8,87.2
43164805,answer,43164015,"python,pandas,numpy",codeblock,https://stackoverflow.com/questions/43164805,pd.DataFrame(df.payload.apply(json.loads).values.tolist())[required],pd.DataFrame(df.payload.apply(ast.literal_eval).values.tolist())[required],379,1980
43164805,answer,43164015,"python,pandas,numpy",codeblock,https://stackoverflow.com/questions/43164805,"pd.read_json('[{}]'.format(df.payload.str.cat(sep=',')))[required]",pd.DataFrame(df.payload.apply(ast.literal_eval).values.tolist())[required],528,1980
43164805,answer,43164015,"python,pandas,numpy",codeblock,https://stackoverflow.com/questions/43164805,pd.DataFrame(df.payload.apply(json.loads).values.tolist())[required],"pd.read_json('[{}]'.format(df.payload.str.cat(sep=',')))[required]",379,528
43182241,answer,43181583,"python,pandas,dataframe,indexing",codeblock,https://stackoverflow.com/questions/43182241,"pd.DataFrame(df.columns[np.argsort(-df.values, axis=1)][:,[0,1,-1]], index=df.index, columns=['largest','second largest','smallest'])","df.apply(f ,axis=1)",0.974,3910
43182241,answer,43181583,"python,pandas,dataframe,indexing",codeblock,https://stackoverflow.com/questions/43182241,"df.apply(lambda x: x.sort_values().index.to_series().iloc[0], axis=1)","df.apply(lambda x: x.sort_values(ascending=False).index.to_series().iloc[0], axis=1)",2470,2510
43182241,answer,43181583,"python,pandas,dataframe,indexing",codeblock,https://stackoverflow.com/questions/43182241,"df.apply(lambda x: x.sort_values(ascending=False).index.to_series().iloc[0], axis=1)",[df.T.sort_values(by=k).T.keys()[-1] for k in df.T.keys()],2510,6420
43182241,answer,43181583,"python,pandas,dataframe,indexing",codeblock,https://stackoverflow.com/questions/43182241,"df.apply(lambda x: x.sort_values().index.to_series().iloc[0], axis=1)",[df.T.sort_values(by=k).T.keys()[-1] for k in df.T.keys()],2470,6420
43184133,answer,43184106,"python,pandas",codeblock,https://stackoverflow.com/questions/43184133,"df[df['letter'].isin(df.loc[df['number'] == 0, 'letter'])]",df[df['letter'].isin(df[df['number'] == 0]['letter'])],0.657,0.815
43184184,answer,21761256,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/43184184,"np.concatenate((a[:300], [66], a[300:]))","np.insert(a, 300, 66)",0.00173,0.00772
43184184,answer,21761256,"python,arrays,numpy",codeblock,https://stackoverflow.com/questions/43184184,"np.concatenate((a[:2], [66], a[2:]))","np.insert(a, 2, 66)",0.00143,0.00686
43209910,answer,43209701,"python,pandas",codeblock,https://stackoverflow.com/questions/43209910,"(pd.concat([df.drop('genre',axis=1), pd.DataFrame(df.genre.values.tolist()).add_prefix('genre_')], axis=1))","(pd.concat([df.drop(['genre'],axis=1),df['genre'].apply(pd.Series).rename(columns={0:'genre_0',1:'genre_1',2:'genre_2',3:'genre_3'})],axis=1))",3.4,757
43218055,answer,43217946,"python,pandas,dictionary,dataframe",codeblock,https://stackoverflow.com/questions/43218055,"df.GO.replace(Dic, regex=True)","df[['GO']].replace({'GO':Dic}, regex=True)",876,895
43218055,answer,43217946,"python,pandas,dictionary,dataframe",codeblock,https://stackoverflow.com/questions/43218055,"df.GO.replace(Dic, regex=True)","df.GO.map(lambda x: next(Dic[k] for k in Dic if re.search(k, x)))",876,1570
43218055,answer,43217946,"python,pandas,dictionary,dataframe",codeblock,https://stackoverflow.com/questions/43218055,"df[['GO']].replace({'GO':Dic}, regex=True)","df.GO.map(lambda x: next(Dic[k] for k in Dic if re.search(k, x)))",895,1570
43218055,answer,43217946,"python,pandas,dictionary,dataframe",sentence,"intereseting observation - in older pandas versions, Series.map() method was almost always faster compared to DataFrame.replace() and Series.str.replace() methods.",Series.map(),DataFrame.replace(),,
43281246,answer,43281023,"python,sorting,numpy,multidimensional-array",codeblock,https://stackoverflow.com/questions/43281246,"np.einsum('ijk,ijk->ij',a,a).argsort()","np.argsort(np.linalg.norm(a, axis=-1))",0.0197,0.0635
43281246,answer,43281023,"python,sorting,numpy,multidimensional-array",codeblock,https://stackoverflow.com/questions/43281246,"np.einsum('ijk,ijk->ij',a,a).argsort()","np.argsort(np.linalg.norm(a, axis=-1))",22.6,88.6
43282039,answer,10922231,"python,performance,numpy,python-3.x",codeblock,https://stackoverflow.com/questions/43282039,sum(x),np.sum(y),0.0141,0.0143
43305460,answer,43305401,"python,python-3.x,pandas",codeblock,https://stackoverflow.com/questions/43305460,"pd.isnull([1,2])","pd.DataFrame([1,2]).isnull()",0.00919,0.202
43333367,answer,43332965,"python,numpy,vectorization",codeblock,https://stackoverflow.com/questions/43333367,"b.dot(Solver.reshape(4,-1).T).reshape(-1,2)","np.einsum('ijk,lk->lij',Solver, b).reshape(-1,2)",0.06,0.147
43333367,answer,43332965,"python,numpy,vectorization",codeblock,https://stackoverflow.com/questions/43333367,"np.tensordot(b, Solver, axes=((-1),(-1))).reshape(-1,2)","np.einsum('ijk,lk->lij',Solver, b).reshape(-1,2)",0.0675,0.147
43333367,answer,43332965,"python,numpy,vectorization",codeblock,https://stackoverflow.com/questions/43333367,"np.matmul(Solver, b.T).transpose(2,0,1).reshape(-1,2)","np.einsum('ijk,lk->lij',Solver, b).reshape(-1,2)",0.0751,0.147
43333367,answer,43332965,"python,numpy,vectorization",codeblock,https://stackoverflow.com/questions/43333367,"np.tensordot(b, Solver, axes=((-1),(-1))).reshape(-1,2)","np.matmul(Solver, b.T).transpose(2,0,1).reshape(-1,2)",0.0675,0.0751
43333367,answer,43332965,"python,numpy,vectorization",codeblock,https://stackoverflow.com/questions/43333367,"b.dot(Solver.reshape(4,-1).T).reshape(-1,2)","np.matmul(Solver, b.T).transpose(2,0,1).reshape(-1,2)",0.06,0.0751
43333367,answer,43332965,"python,numpy,vectorization",codeblock,https://stackoverflow.com/questions/43333367,"b.dot(Solver.reshape(4,-1).T).reshape(-1,2)","np.tensordot(b, Solver, axes=((-1),(-1))).reshape(-1,2)",0.06,0.0675
43334174,answer,43334040,"python,numpy",codeblock,https://stackoverflow.com/questions/43334174,"np.concatenate((A, B), 1)","np.c_[A, B]",0.0031,0.0487
43334174,answer,43334040,"python,numpy",codeblock,https://stackoverflow.com/questions/43334174,"np.hstack((A,B))","np.c_[A, B]",0.0125,0.0487
43334174,answer,43334040,"python,numpy",codeblock,https://stackoverflow.com/questions/43334174,"np.concatenate((A, B), 1)","np.hstack((A,B))",0.0031,0.0125
43338408,answer,43337736,"python,numpy",codeblock,https://stackoverflow.com/questions/43338408,"a - b.reshape((-1,1))","np.subtract.outer(a, b)",2.46,2.52
43362446,answer,43359479,"python,pandas,datetime",codeblock,https://stackoverflow.com/questions/43362446,"pd.to_datetime(df['time'].str.extract(pat, expand=True))",df.time.apply(my_to_datetime),475,4100
43372844,answer,43372049,"python,numpy",codeblock,https://stackoverflow.com/questions/43372844,"np.concatenate([a[np.newaxis, :, :]]*n)",np.stack([a]*n),0.0107,0.0411
43384414,answer,43384397,"python,pandas",codeblock,https://stackoverflow.com/questions/43384414,(df.reindex_axis(idx)),"(df.loc[['z', 'x', 'y'], :])",0.252,0.542
43384414,answer,43384397,"python,pandas",codeblock,https://stackoverflow.com/questions/43384414,(df.reindex_axis(idx)),(df.reindex(idx)),0.252,0.271
43384414,answer,43384397,"python,pandas",codeblock,https://stackoverflow.com/questions/43384414,"(df.reindex(columns=cols, index=idx))","(df.loc[['z', 'x', 'y'], ['d', 'a', 'b', 'c']])",0.402,0.653
43384414,answer,43384397,"python,pandas",codeblock,https://stackoverflow.com/questions/43384414,(df.reindex(idx)),"(df.loc[['z', 'x', 'y'], :])",0.271,0.542
43384414,answer,43384397,"python,pandas",codeblock,https://stackoverflow.com/questions/43384414,(df.reindex(idx)),"(df.loc[['z', 'x', 'y']])",0.271,0.418
43384414,answer,43384397,"python,pandas",codeblock,https://stackoverflow.com/questions/43384414,"(df.loc[['z', 'x', 'y']])","(df.loc[['z', 'x', 'y'], :])",0.418,0.542
43384414,answer,43384397,"python,pandas",codeblock,https://stackoverflow.com/questions/43384414,(df.reindex_axis(idx)),"(df.loc[['z', 'x', 'y']])",0.252,0.418
43388413,answer,43387467,"python,pandas,datetime,dataframe",codeblock,https://stackoverflow.com/questions/43388413,df['start_date_time1'] = df['start_date_time'].values.astype('<M8[m]'),"df['start_date_time'] = df['start_date_time'] - pd.to_timedelta(df['start_date_time'].dt.second, unit='s')",0.638,5.83
43388413,answer,43387467,"python,pandas,datetime,dataframe",codeblock,https://stackoverflow.com/questions/43388413,"df['start_date_time'] = df['start_date_time'] - pd.to_timedelta(df['start_date_time'].dt.second, unit='s')",df['start_date_time2'] = df['start_date_time'].apply(lambda t: t.replace(second=0)),5.83,83.4
43388413,answer,43387467,"python,pandas,datetime,dataframe",codeblock,https://stackoverflow.com/questions/43388413,df['start_date_time1'] = df['start_date_time'].values.astype('<M8[m]'),df['start_date_time2'] = df['start_date_time'].apply(lambda t: t.replace(second=0)),0.638,83.4
43426929,answer,43426866,"python,arrays,pandas,dataframe",codeblock,https://stackoverflow.com/questions/43426929,"(df[df['ease'] == 1].groupby([""date"", ""tags""]).size().unstack(level=0, fill_value=0).reindex(index=df.tags.unique(), columns=df.date.unique(), fill_value=0).sort_index().sort_index(axis=1))","(df.groupby([""date"", ""tags""]).agg({""ease"": lambda x: (x == 1).sum()}).ease.unstack(level=0).fillna(0))",5.74,1940
43438036,answer,43437657,"python,pandas",codeblock,https://stackoverflow.com/questions/43438036,df['ma'] = data['pop'].rolling(5).mean(),df['ma_2'] = data.rolling(5).mean()['pop'],0.497,2.6
43465240,answer,43462944,"python-3.x,pandas",codeblock,https://stackoverflow.com/questions/43465240,"exampleDF['sex'].mask(exampleDF['age'] < 15, 'child')","exampleDF[['age','sex']].apply(lambda x: 'child' if x['age'] < 15 else x['sex'],axis=1)",0.589,104
43465240,answer,43462944,"python-3.x,pandas",codeblock,https://stackoverflow.com/questions/43465240,"exampleDF['sex'].mask(exampleDF['age'] < 15, 'child')","exampleDF[['age','sex']].apply(lambda x: 'child' if x['age'] < 15 else x['sex'],axis=1)",1.23,1030
43465240,answer,43462944,"python-3.x,pandas",codeblock,https://stackoverflow.com/questions/43465240,"exampleDF['sex'].mask(exampleDF['age'] < 15, 'child')","exampleDF[['age','sex']].apply(lambda x: 'child' if x['age'] < 15 else x['sex'],axis=1)",0.517,0.867
43489223,answer,43489200,"python,pandas,dataframe,nan",codeblock,https://stackoverflow.com/questions/43489223,(np.isnan(df.values).all()),(df.isnull().all().all()),1.23,10
43489223,answer,43489200,"python,pandas,dataframe,nan",codeblock,https://stackoverflow.com/questions/43489223,(np.isnan(df.values).all()),(df.isnull().values.all()),1.23,1.46
43489223,answer,43489200,"python,pandas,dataframe,nan",codeblock,https://stackoverflow.com/questions/43489223,(df.isnull().values.all()),(df.isnull().all().all()),1.46,10
43497856,answer,43497772,"python,numpy,indexing",codeblock,https://stackoverflow.com/questions/43497856,"np.in1d(x, list(interesting_numbers))",x_mask = np.array([xi in interesting_numbers for xi in x]),0.0411,1.44
43506070,answer,43504899,"python,numpy,scipy,fft,correlation",codeblock,https://stackoverflow.com/questions/43506070,"fc = np.roll(ifft2(fft2(a).conj()*fft2(a)).real, (a.shape[0] - 1)//2, axis=(0,1))","c = correlate2d(a, a, boundary='wrap', mode='same')",3.19,3200
43518020,answer,43517993,"python,pandas,dataframe,multiple-columns",codeblock,https://stackoverflow.com/questions/43518020,(~(pd.isnull(df.A) | pd.isnull(df.B))).idxmax(),"(~pd.isnull(df[['A','B']]).any(1)).argmax()",1.37,4.74
